ResponseId,AIBen - Greater efficiency,AIBen - Improve accuracy in coding,AIBen - Improve collaboration,AIBen - Increase productivity,AIBen - Make workload more manageable,AIBen - Other (please specify):,AIBen - Speed up learning
16858,False,False,False,False,False,False,True
16859,False,False,False,False,False,False,False
16860,False,False,False,False,False,False,False
16861,False,False,False,False,False,False,False
16862,False,False,False,False,False,False,False
16863,False,False,False,True,False,False,True
16864,True,False,False,True,False,False,True
16865,True,True,False,True,False,False,True
16866,False,False,False,False,False,False,False
16867,False,False,False,False,False,False,False
16868,False,False,False,True,False,True,True
16869,False,False,False,False,False,False,True
16870,False,False,False,False,False,False,False
16871,True,False,False,True,False,False,True
16872,True,False,False,True,True,False,True
16873,False,False,False,True,False,False,False
16874,True,False,False,True,False,False,False
16875,True,False,False,True,True,False,False
16876,False,False,False,False,False,False,True
16877,True,False,False,True,False,False,False
16878,True,False,False,True,False,False,True
16879,False,False,False,False,False,False,False
16880,False,False,False,True,False,False,True
16881,True,False,False,True,False,False,False
16882,True,False,False,True,False,False,True
16883,False,False,False,True,False,False,False
16884,True,True,False,True,False,False,True
16885,True,True,True,True,True,False,True
16886,False,False,False,False,False,False,False
16887,True,True,False,True,False,False,True
16888,True,False,False,True,False,False,False
16889,True,False,False,True,False,False,False
16890,True,False,False,True,False,False,True
16891,False,False,False,False,False,False,False
16892,False,True,False,True,False,False,False
16893,True,False,False,True,False,False,True
16894,False,False,False,False,False,False,False
16895,False,False,False,False,True,False,False
16896,True,True,False,True,False,False,True
16897,True,False,False,False,False,False,True
16898,False,False,False,False,False,False,False
16899,False,False,False,False,False,False,False
16900,False,False,False,True,False,False,False
16901,False,False,False,False,False,False,False
16902,False,True,False,True,False,False,True
16903,False,False,False,False,False,False,False
16904,True,False,False,True,False,False,True
16905,False,True,False,True,False,False,True
16906,False,False,False,False,False,False,False
16907,True,False,False,True,False,False,True
16908,True,True,False,True,False,False,True
16909,True,True,False,True,False,False,True
16910,True,False,False,True,False,False,True
16911,True,False,False,True,False,False,False
16912,False,True,False,True,True,False,True
16913,False,False,False,False,False,False,False
16914,False,False,True,True,True,False,False
16915,False,False,False,False,False,False,False
16916,False,False,False,False,False,False,True
16917,True,True,False,True,False,False,True
16918,True,True,False,True,True,False,True
16919,False,False,False,False,False,False,False
16920,False,False,False,True,False,False,False
16921,False,False,False,False,False,False,False
16922,True,True,True,True,True,False,True
16923,False,False,False,False,False,False,False
16924,True,True,True,True,False,False,True
16925,False,False,False,True,True,False,True
16926,True,False,False,True,False,False,True
16927,True,False,False,True,False,False,True
16928,False,False,False,False,False,False,False
16929,True,False,False,False,False,False,True
16930,True,True,False,True,False,False,True
16931,False,False,False,False,False,False,False
16932,False,True,False,True,False,False,True
16933,True,False,False,True,False,False,False
16934,False,False,False,True,False,False,True
16935,False,False,False,False,False,True,False
16936,False,False,False,False,False,False,False
16937,False,True,False,True,False,False,False
16938,False,False,False,False,False,False,False
16939,False,False,False,True,True,False,False
16940,False,False,False,False,False,False,False
16941,True,True,False,True,False,False,True
16942,False,False,False,False,False,False,False
16943,False,False,False,False,False,False,False
16944,False,False,False,False,False,False,False
16945,False,False,False,True,False,False,False
16946,True,True,False,True,True,False,True
16947,False,False,False,False,False,False,False
16948,False,False,False,False,False,False,True
16949,False,False,False,False,False,False,False
16950,False,False,False,False,False,False,False
16951,False,False,False,False,False,False,False
16952,True,False,False,True,True,False,False
16953,False,False,False,False,False,False,False
16954,True,False,False,True,False,False,False
16955,True,False,False,True,False,False,True
16956,True,False,False,True,False,False,True
16957,False,True,False,True,False,False,True
16958,False,False,False,False,False,False,False
16959,True,True,False,True,False,False,False
16960,False,True,False,True,False,False,True
16961,False,False,False,False,False,False,False
16962,True,True,False,True,True,False,False
16963,False,True,False,True,True,False,True
16964,True,False,False,True,False,False,True
16965,True,True,False,True,True,False,True
16966,False,False,False,False,False,True,False
16967,True,False,False,False,True,False,True
16968,True,True,False,True,False,False,True
16969,False,False,False,False,False,False,False
16970,False,False,False,False,False,False,False
16971,True,True,False,True,False,False,False
16972,False,False,False,False,False,False,False
16973,False,False,False,False,False,True,False
16974,False,False,False,False,False,False,True
16975,False,False,False,False,False,False,False
16976,True,True,False,True,False,False,False
16977,True,True,True,True,False,False,True
16978,True,True,False,True,False,False,True
16979,False,False,False,False,False,False,False
16980,False,False,False,False,False,False,False
16981,True,True,False,True,False,False,True
16982,True,False,False,True,False,False,True
16983,False,False,False,False,False,False,False
16984,False,False,False,True,True,False,True
16985,False,False,False,False,False,False,False
16986,True,False,False,False,False,False,True
16987,True,False,False,True,True,False,True
16988,True,False,False,True,False,False,True
16989,False,False,False,True,True,False,True
16990,True,False,False,True,True,False,False
16991,False,False,False,True,False,False,False
