ResponseId,LearnCode - Books / Physical media,LearnCode - Coding Bootcamp,LearnCode - Colleague,LearnCode - Friend or family member,LearnCode - On the job training,LearnCode - Online Courses or Certification,LearnCode - Other (please specify):,"LearnCode - Other online resources (e.g., videos, blogs, forum, online community)","LearnCode - School (i.e., University, College, etc)"
14606,True,True,False,False,False,True,False,True,False
14607,True,False,False,False,True,True,False,True,False
14608,False,False,False,False,False,True,False,True,False
14609,False,False,True,False,True,True,False,True,False
14610,True,False,False,False,False,False,False,True,False
14611,False,False,True,False,False,False,False,False,False
14612,True,False,True,False,True,True,False,True,True
14613,False,False,True,False,True,True,False,True,False
14614,False,False,False,False,True,True,False,True,False
14615,False,False,False,False,False,True,False,False,True
14616,False,False,False,False,True,True,False,True,False
14617,True,True,False,False,False,True,False,True,False
14618,True,True,False,False,False,True,False,True,False
14619,True,False,False,False,True,False,False,False,False
14620,True,True,True,False,True,True,False,False,True
14621,False,False,False,False,False,False,False,True,False
14622,True,False,False,False,False,False,False,True,False
14623,True,False,False,True,False,False,False,True,True
14624,True,False,False,False,False,False,False,True,True
14625,False,False,False,False,True,False,False,False,True
14626,False,False,False,False,True,False,False,True,False
14627,False,False,False,False,True,False,False,False,False
14628,True,False,False,False,False,False,False,False,False
14629,False,False,False,False,False,False,False,True,False
14630,False,True,True,False,True,True,False,True,True
14631,True,False,False,False,False,False,False,True,True
14632,True,False,False,False,False,False,False,True,False
14633,True,False,True,True,True,True,False,True,False
14634,True,False,False,False,False,False,False,True,False
14635,True,True,True,False,False,True,False,False,True
14636,False,False,False,False,False,True,False,True,True
14637,False,False,True,False,True,False,False,True,False
14638,True,False,True,False,True,True,False,False,False
14639,False,False,False,False,True,True,False,True,False
14640,False,False,False,False,True,False,False,True,True
14641,True,False,False,False,True,True,False,True,False
14642,True,False,True,True,True,False,False,False,True
14643,True,False,False,False,True,False,False,True,False
14644,True,False,False,False,False,True,False,True,True
14645,False,False,False,False,True,True,False,True,False
14646,False,False,False,False,False,True,False,True,False
14647,False,False,False,False,False,False,False,True,True
14648,False,False,False,False,False,False,True,True,False
14649,True,False,False,False,False,False,True,False,True
14650,True,False,False,False,False,True,False,True,True
14651,True,False,False,True,True,False,False,True,False
14652,True,False,False,False,True,True,False,True,True
14653,True,False,False,False,True,True,False,True,False
14654,False,False,False,False,False,False,False,True,False
14655,False,True,False,True,True,True,False,True,False
14656,False,False,False,False,False,False,False,False,False
14657,True,False,False,False,True,False,False,True,False
14658,False,False,False,False,False,False,True,True,True
14659,True,False,True,True,True,True,False,True,False
14660,False,False,False,False,False,False,False,False,True
14661,False,False,False,False,True,False,False,True,True
14662,True,True,False,False,True,True,False,True,True
14663,True,False,False,False,False,False,True,True,True
14664,False,False,True,False,False,False,False,True,True
14665,False,False,True,True,False,False,False,True,True
14666,True,False,True,False,True,True,False,True,False
14667,False,False,True,False,False,True,False,True,False
14668,True,False,False,False,True,True,False,True,True
14669,False,False,False,False,False,True,False,True,False
14670,True,False,False,True,False,False,False,True,False
14671,False,False,False,False,False,True,False,True,False
14672,False,False,False,False,True,False,False,True,False
14673,False,False,False,False,False,True,False,False,False
14674,True,False,True,False,True,True,False,True,False
14675,False,False,False,False,False,True,False,False,False
14676,False,False,False,False,False,True,False,False,False
14677,True,False,False,False,False,True,False,True,False
14678,False,False,False,False,False,True,False,True,False
14679,False,False,False,False,False,True,False,True,True
14680,False,False,False,False,True,True,False,True,False
14681,False,True,False,False,False,False,False,True,True
14682,True,False,False,False,False,True,False,True,False
14683,True,False,False,False,True,True,False,True,True
14684,True,False,False,False,False,False,False,True,True
14685,False,False,False,False,False,False,True,False,False
14686,False,False,False,False,False,True,False,False,False
14687,True,False,False,False,False,False,False,True,True
14688,False,False,True,False,True,True,False,True,False
14689,False,False,False,False,False,False,False,True,False
14690,False,False,False,False,True,True,False,True,False
14691,False,False,True,False,False,False,False,False,False
14692,False,False,False,True,False,False,False,True,False
14693,False,False,False,False,False,False,False,True,True
14694,True,False,False,False,False,False,False,True,True
14695,True,False,False,False,False,False,False,False,False
14696,False,False,False,False,False,True,False,True,False
14697,False,False,False,False,False,False,False,True,False
14698,False,False,False,False,False,False,False,True,True
14699,True,False,False,False,False,False,False,True,True
14700,True,True,True,False,True,True,False,False,False
14701,True,False,False,False,False,True,False,True,False
14702,True,False,False,False,False,False,False,True,False
14703,True,False,False,False,False,True,False,True,False
14704,False,False,False,False,True,False,False,True,False
14705,True,False,False,False,True,True,False,True,False
14706,True,False,False,False,False,False,True,False,True
14707,False,False,False,False,False,True,False,False,True
14708,True,False,False,False,False,True,False,True,False
14709,False,False,False,False,False,False,False,True,False
14710,True,False,False,False,False,True,False,True,True
14711,False,False,False,False,False,True,False,False,False
14712,True,False,False,False,False,True,True,True,False
14713,False,False,False,False,True,True,False,True,False
14714,True,False,True,False,False,True,False,True,False
14715,False,False,False,False,True,False,False,True,True
14716,True,False,False,False,True,False,False,True,False
14717,False,False,False,False,True,True,False,True,True
14718,True,False,False,False,True,True,False,True,False
14719,True,False,False,False,False,True,False,True,False
14720,True,False,False,False,False,True,False,True,False
14721,True,False,False,False,False,False,False,True,True
14722,False,False,False,False,False,False,False,True,False
14723,False,False,False,False,False,False,False,True,True
14724,True,False,False,False,True,False,False,True,True
